Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round Number,Year,Time_diff
0 days 01:52:14.476000,21.8,49.0,977.9,False,44.0,0,2.1,14,2024,0 days 00:01:00.010000
0 days 01:53:14.467000,21.9,50.0,978.0,False,44.0,3,2.2,14,2024,0 days 00:00:59.991000
0 days 01:54:14.467000,21.9,50.0,977.9,False,43.6,25,2.1,14,2024,0 days 00:01:00
0 days 01:55:14.444000,21.9,50.0,978.0,False,43.5,18,2.8,14,2024,0 days 00:00:59.977000
0 days 01:56:14.463000,21.9,50.0,978.0,False,43.4,22,1.9,14,2024,0 days 00:01:00.019000
0 days 01:57:14.463000,21.8,50.0,978.1,False,42.4,9,2.2,14,2024,0 days 00:01:00
0 days 01:58:14.462000,21.8,49.0,978.1,False,41.7,19,2.2,14,2024,0 days 00:00:59.999000
0 days 01:59:14.523000,21.6,49.0,978.1,False,41.8,355,1.8,14,2024,0 days 00:01:00.061000
0 days 02:00:14.462000,21.5,48.0,978.1,False,42.5,13,1.9,14,2024,0 days 00:00:59.939000
0 days 02:01:14.498000,21.3,49.0,978.1,False,42.8,25,1.2,14,2024,0 days 00:01:00.036000
0 days 02:02:14.472000,21.4,49.0,978.1,False,42.9,251,1.4,14,2024,0 days 00:00:59.974000
0 days 02:03:14.469000,21.7,48.0,978.1,False,43.2,3,0.5,14,2024,0 days 00:00:59.997000
0 days 02:04:14.466000,21.9,47.0,978.2,False,43.1,335,1.4,14,2024,0 days 00:00:59.997000
0 days 02:05:14.479000,21.9,48.0,978.1,False,43.1,18,1.4,14,2024,0 days 00:01:00.013000
0 days 02:06:14.483000,21.9,47.0,978.1,False,43.2,332,2.4,14,2024,0 days 00:01:00.004000
0 days 02:07:14.483000,22.1,48.0,978.1,False,43.2,315,1.9,14,2024,0 days 00:01:00
0 days 02:08:14.483000,22.0,49.0,978.0,False,42.6,334,2.0,14,2024,0 days 00:01:00
0 days 02:09:14.488000,22.0,49.0,978.2,False,42.8,5,2.0,14,2024,0 days 00:01:00.005000
0 days 02:10:14.484000,22.0,48.0,978.1,False,42.6,335,1.6,14,2024,0 days 00:00:59.996000
0 days 02:11:14.498000,21.8,47.0,978.2,False,42.3,336,1.7,14,2024,0 days 00:01:00.014000
0 days 02:12:14.511000,21.6,48.0,978.0,False,42.3,343,1.2,14,2024,0 days 00:01:00.013000
0 days 02:13:14.530000,21.5,48.0,978.1,False,42.5,2,1.7,14,2024,0 days 00:01:00.019000
0 days 02:14:14.523000,21.4,48.0,978.0,False,42.6,8,1.6,14,2024,0 days 00:00:59.993000
0 days 02:15:14.532000,21.4,48.0,978.1,False,42.9,352,1.9,14,2024,0 days 00:01:00.009000
0 days 02:16:14.544000,21.4,46.0,978.1,False,42.9,322,1.5,14,2024,0 days 00:01:00.012000
0 days 00:00:40.176000,18.7,65.0,1019.9,False,31.6,215,4.8,15,2024,-1 days +21:44:25.632000
0 days 00:01:40.176000,18.7,65.0,1019.9,False,31.4,225,5.3,15,2024,0 days 00:01:00
0 days 00:02:40.188000,18.7,65.0,1020.0,False,31.2,224,5.1,15,2024,0 days 00:01:00.012000
0 days 00:03:40.198000,18.8,65.0,1019.9,False,31.2,210,5.0,15,2024,0 days 00:01:00.010000
0 days 00:04:40.189000,18.8,66.0,1019.9,False,31.2,207,4.8,15,2024,0 days 00:00:59.991000
0 days 00:05:40.187000,18.8,66.0,1020.0,False,31.6,215,5.2,15,2024,0 days 00:00:59.998000
0 days 00:06:40.202000,18.9,65.0,1020.1,False,31.6,216,5.7,15,2024,0 days 00:01:00.015000
0 days 00:07:40.196000,18.9,65.0,1020.0,False,31.2,216,6.0,15,2024,0 days 00:00:59.994000
0 days 00:08:40.189000,18.8,66.0,1019.9,False,31.0,213,5.7,15,2024,0 days 00:00:59.993000
0 days 00:09:40.199000,18.7,66.0,1020.0,False,31.0,208,5.7,15,2024,0 days 00:01:00.010000
0 days 00:10:40.201000,18.6,66.0,1020.1,False,31.0,208,5.3,15,2024,0 days 00:01:00.002000
0 days 00:11:40.223000,18.6,66.0,1020.0,False,31.2,219,5.7,15,2024,0 days 00:01:00.022000
0 days 00:12:40.195000,18.5,64.0,1020.0,False,31.2,211,4.8,15,2024,0 days 00:00:59.972000
0 days 00:13:40.199000,18.5,66.0,1020.1,False,30.5,231,5.5,15,2024,0 days 00:01:00.004000
0 days 00:14:40.207000,18.5,65.0,1020.0,False,30.5,214,5.0,15,2024,0 days 00:01:00.008000
0 days 00:15:40.220000,18.5,65.0,1019.9,False,30.7,210,3.8,15,2024,0 days 00:01:00.013000
0 days 00:16:40.225000,18.5,66.0,1019.9,False,31.2,233,4.3,15,2024,0 days 00:01:00.005000
0 days 00:17:40.221000,18.5,64.0,1020.0,False,31.5,234,5.7,15,2024,0 days 00:00:59.996000
0 days 00:18:40.220000,18.5,64.0,1019.9,False,31.1,231,4.1,15,2024,0 days 00:00:59.999000
0 days 00:19:40.228000,18.6,64.0,1020.0,False,30.3,225,3.9,15,2024,0 days 00:01:00.008000
0 days 00:20:40.256000,18.6,64.0,1020.1,False,29.9,213,4.2,15,2024,0 days 00:01:00.028000
0 days 00:21:40.255000,18.7,64.0,1019.9,False,29.7,230,5.6,15,2024,0 days 00:00:59.999000
0 days 00:22:40.256000,18.7,65.0,1020.0,False,30.6,216,4.4,15,2024,0 days 00:01:00.001000
0 days 00:23:40.254000,18.8,64.0,1019.9,False,30.6,222,3.5,15,2024,0 days 00:00:59.998000
0 days 00:24:40.256000,18.8,65.0,1020.0,False,30.2,223,4.6,15,2024,0 days 00:01:00.002000
0 days 00:25:40.258000,18.7,64.0,1020.0,False,29.6,228,3.9,15,2024,0 days 00:01:00.002000
0 days 00:26:40.271000,18.5,64.0,1020.0,False,29.5,231,3.8,15,2024,0 days 00:01:00.013000
0 days 00:27:40.286000,18.4,63.0,1020.1,False,29.2,232,3.8,15,2024,0 days 00:01:00.015000
0 days 00:28:40.309000,18.3,65.0,1020.1,False,28.7,236,4.9,15,2024,0 days 00:01:00.023000
0 days 00:29:40.348000,18.3,65.0,1020.1,False,28.6,229,4.4,15,2024,0 days 00:01:00.039000
0 days 00:30:40.316000,18.3,65.0,1020.0,False,28.5,229,3.4,15,2024,0 days 00:00:59.968000
0 days 00:31:40.342000,18.3,65.0,1020.0,False,28.3,228,4.3,15,2024,0 days 00:01:00.026000
0 days 00:32:40.329000,18.3,65.0,1020.0,False,28.0,238,5.4,15,2024,0 days 00:00:59.987000
0 days 00:33:40.337000,18.3,66.0,1020.0,False,27.9,201,4.2,15,2024,0 days 00:01:00.008000
0 days 00:34:40.340000,18.2,66.0,1020.1,False,28.0,218,2.4,15,2024,0 days 00:01:00.003000
0 days 00:35:40.353000,18.3,66.0,1020.0,False,28.2,220,4.1,15,2024,0 days 00:01:00.013000
0 days 00:36:40.366000,18.3,66.0,1020.0,False,28.2,221,4.6,15,2024,0 days 00:01:00.013000
0 days 00:37:40.342000,18.5,66.0,1020.0,False,29.3,195,4.0,15,2024,0 days 00:00:59.976000
0 days 00:38:40.343000,18.5,67.0,1020.0,False,29.3,221,4.5,15,2024,0 days 00:01:00.001000
0 days 00:39:40.345000,18.5,66.0,1020.0,False,29.0,229,4.7,15,2024,0 days 00:01:00.002000
0 days 00:40:40.348000,18.5,66.0,1020.0,False,28.5,228,5.2,15,2024,0 days 00:01:00.003000
0 days 00:41:40.348000,18.5,66.0,1020.0,False,28.3,183,4.5,15,2024,0 days 00:01:00
0 days 00:42:40.336000,18.6,67.0,1020.0,False,28.7,210,4.7,15,2024,0 days 00:00:59.988000
0 days 00:43:40.348000,18.7,67.0,1020.0,False,28.7,232,5.0,15,2024,0 days 00:01:00.012000
0 days 00:44:40.343000,18.7,67.0,1020.0,False,28.6,222,5.2,15,2024,0 days 00:00:59.995000
0 days 00:45:40.347000,18.6,65.0,1020.1,False,28.4,226,4.6,15,2024,0 days 00:01:00.004000
0 days 00:46:40.341000,18.6,65.0,1019.9,False,28.3,217,3.2,15,2024,0 days 00:00:59.994000
0 days 00:47:40.344000,18.5,66.0,1020.1,False,28.1,240,4.2,15,2024,0 days 00:01:00.003000
0 days 00:48:40.352000,18.5,66.0,1020.0,False,28.0,225,3.9,15,2024,0 days 00:01:00.008000
0 days 00:49:40.339000,18.4,66.0,1020.0,False,27.5,212,4.7,15,2024,0 days 00:00:59.987000
0 days 00:50:40.346000,18.3,66.0,1020.0,False,27.5,203,3.8,15,2024,0 days 00:01:00.007000
0 days 00:51:40.355000,18.3,65.0,1020.0,False,27.7,244,3.5,15,2024,0 days 00:01:00.009000
0 days 00:52:40.347000,18.3,65.0,1020.1,False,28.0,231,3.9,15,2024,0 days 00:00:59.992000
0 days 00:53:40.348000,18.4,65.0,1020.0,False,28.9,238,3.6,15,2024,0 days 00:01:00.001000
0 days 00:54:40.355000,18.5,66.0,1020.0,False,29.4,239,3.6,15,2024,0 days 00:01:00.007000
0 days 00:55:40.351000,18.6,65.0,1020.0,False,29.2,219,3.7,15,2024,0 days 00:00:59.996000
0 days 00:56:40.349000,18.6,64.0,1020.0,False,29.2,232,2.8,15,2024,0 days 00:00:59.998000
0 days 00:57:40.359000,18.7,63.0,1020.0,False,29.1,208,3.2,15,2024,0 days 00:01:00.010000
0 days 00:58:40.358000,18.7,62.0,1020.1,False,28.9,217,3.9,15,2024,0 days 00:00:59.999000
0 days 00:59:40.362000,18.6,62.0,1019.9,False,28.5,221,3.7,15,2024,0 days 00:01:00.004000
0 days 01:00:40.372000,18.6,63.0,1020.0,False,28.5,210,3.7,15,2024,0 days 00:01:00.010000
0 days 01:01:40.368000,18.6,62.0,1019.9,False,29.7,224,4.2,15,2024,0 days 00:00:59.996000
0 days 01:02:40.387000,18.9,64.0,1020.0,False,30.0,234,4.1,15,2024,0 days 00:01:00.019000
0 days 01:03:40.412000,19.0,62.0,1019.9,False,30.4,205,3.9,15,2024,0 days 00:01:00.025000
0 days 01:04:40.410000,19.0,60.0,1020.0,False,30.9,211,5.8,15,2024,0 days 00:00:59.998000
0 days 01:05:40.401000,19.2,59.0,1019.9,False,30.5,205,4.4,15,2024,0 days 00:00:59.991000
0 days 01:06:40.408000,19.3,58.0,1019.9,False,30.9,216,4.7,15,2024,0 days 00:01:00.007000
0 days 01:07:40.408000,19.3,59.0,1020.0,False,31.2,213,4.4,15,2024,0 days 00:01:00
0 days 01:08:40.430000,19.3,57.0,1020.0,False,31.2,202,4.5,15,2024,0 days 00:01:00.022000
0 days 01:09:40.440000,19.3,57.0,1019.9,False,31.3,221,4.9,15,2024,0 days 00:01:00.010000
0 days 01:10:40.448000,19.3,59.0,1020.0,False,31.3,227,5.2,15,2024,0 days 00:01:00.008000
0 days 01:11:40.468000,19.2,57.0,1020.1,False,31.4,233,5.7,15,2024,0 days 00:01:00.020000
0 days 01:12:40.463000,19.1,56.0,1019.8,False,31.4,232,5.6,15,2024,0 days 00:00:59.995000
0 days 01:13:40.471000,19.1,58.0,1020.0,False,31.3,230,6.0,15,2024,0 days 00:01:00.008000
0 days 01:14:40.461000,19.1,60.0,1020.0,False,30.8,222,4.5,15,2024,0 days 00:00:59.990000
0 days 01:15:40.448000,19.1,60.0,1019.9,False,30.2,227,4.5,15,2024,0 days 00:00:59.987000
0 days 01:16:40.456000,19.0,61.0,1019.9,False,30.2,214,4.2,15,2024,0 days 00:01:00.008000
0 days 01:17:40.480000,19.0,61.0,1020.0,False,30.4,210,3.9,15,2024,0 days 00:01:00.024000
0 days 01:18:40.480000,19.0,62.0,1020.0,False,30.6,211,3.9,15,2024,0 days 00:01:00
0 days 01:19:40.487000,19.0,62.0,1019.9,False,30.7,213,4.0,15,2024,0 days 00:01:00.007000
0 days 01:20:40.500000,19.0,60.0,1020.0,False,31.2,199,4.6,15,2024,0 days 00:01:00.013000
0 days 01:21:40.507000,19.2,60.0,1019.9,False,31.3,223,4.8,15,2024,0 days 00:01:00.007000
0 days 01:22:40.505000,19.2,61.0,1020.0,False,31.5,226,4.1,15,2024,0 days 00:00:59.998000
0 days 01:23:40.492000,19.1,61.0,1020.1,False,31.7,218,4.5,15,2024,0 days 00:00:59.987000
0 days 01:24:40.499000,19.3,60.0,1020.0,False,31.6,214,4.6,15,2024,0 days 00:01:00.007000
0 days 01:25:40.493000,19.4,59.0,1020.0,False,31.6,227,4.5,15,2024,0 days 00:00:59.994000
0 days 01:26:40.499000,19.4,58.0,1020.0,False,31.7,218,4.1,15,2024,0 days 00:01:00.006000
0 days 01:27:40.506000,19.4,58.0,1020.0,False,31.5,234,6.2,15,2024,0 days 00:01:00.007000
0 days 01:28:40.491000,19.4,60.0,1020.0,False,31.3,224,5.5,15,2024,0 days 00:00:59.985000
0 days 01:29:40.509000,19.4,59.0,1020.0,False,31.6,228,5.5,15,2024,0 days 00:01:00.018000
0 days 01:30:40.492000,19.4,59.0,1020.0,False,31.6,226,4.5,15,2024,0 days 00:00:59.983000
0 days 01:31:40.515000,19.4,60.0,1020.0,False,31.9,208,3.8,15,2024,0 days 00:01:00.023000
0 days 01:32:40.500000,19.4,60.0,1020.1,False,32.0,205,4.4,15,2024,0 days 00:00:59.985000
0 days 01:33:40.508000,19.4,59.0,1020.0,False,32.1,218,4.4,15,2024,0 days 00:01:00.008000
0 days 01:34:40.509000,19.3,59.0,1020.0,False,32.0,209,4.3,15,2024,0 days 00:01:00.001000
0 days 01:35:40.500000,19.3,60.0,1020.0,False,32.0,216,4.2,15,2024,0 days 00:00:59.991000
0 days 01:36:40.510000,19.3,61.0,1020.0,False,31.8,231,4.7,15,2024,0 days 00:01:00.010000
0 days 01:37:40.525000,19.3,60.0,1020.1,False,31.9,229,5.9,15,2024,0 days 00:01:00.015000
0 days 01:38:40.524000,19.4,60.0,1020.0,False,32.0,206,4.8,15,2024,0 days 00:00:59.999000
0 days 01:39:40.544000,19.4,60.0,1020.0,False,32.0,206,4.6,15,2024,0 days 00:01:00.020000
0 days 01:40:40.589000,19.5,59.0,1020.1,False,32.0,212,6.0,15,2024,0 days 00:01:00.045000
0 days 01:41:40.543000,19.5,59.0,1020.0,False,32.0,215,5.2,15,2024,0 days 00:00:59.954000
0 days 01:42:40.557000,19.4,58.0,1020.0,False,32.0,216,5.6,15,2024,0 days 00:01:00.014000
0 days 01:43:40.559000,19.3,58.0,1020.0,False,32.1,215,5.4,15,2024,0 days 00:01:00.002000
0 days 01:44:40.553000,19.3,56.0,1020.0,False,31.9,221,4.6,15,2024,0 days 00:00:59.994000
0 days 01:45:40.552000,19.4,57.0,1020.0,False,31.9,225,4.4,15,2024,0 days 00:00:59.999000
0 days 01:46:40.567000,19.4,57.0,1020.1,False,31.9,216,4.8,15,2024,0 days 00:01:00.015000
0 days 01:47:40.735000,19.4,58.0,1020.0,False,32.1,226,4.5,15,2024,0 days 00:01:00.168000
0 days 01:48:40.704000,19.5,59.0,1020.0,False,32.1,215,4.2,15,2024,0 days 00:00:59.969000
0 days 01:49:40.729000,19.5,58.0,1020.0,False,31.8,207,3.7,15,2024,0 days 00:01:00.025000
0 days 01:50:40.741000,19.5,58.0,1019.9,False,31.6,216,4.6,15,2024,0 days 00:01:00.012000
0 days 01:51:40.743000,19.4,57.0,1019.9,False,31.6,221,4.4,15,2024,0 days 00:01:00.002000
0 days 01:52:40.733000,19.3,58.0,1019.9,False,31.7,225,3.8,15,2024,0 days 00:00:59.990000
0 days 01:53:40.739000,19.3,57.0,1019.9,False,31.8,209,4.9,15,2024,0 days 00:01:00.006000
0 days 01:54:40.735000,19.4,57.0,1020.0,False,31.8,216,4.6,15,2024,0 days 00:00:59.996000
0 days 01:55:40.740000,19.3,56.0,1019.9,False,32.1,221,4.4,15,2024,0 days 00:01:00.005000
0 days 01:56:40.734000,19.3,56.0,1020.0,False,32.1,204,4.7,15,2024,0 days 00:00:59.994000
0 days 01:57:40.774000,19.3,57.0,1020.0,False,32.0,209,4.1,15,2024,0 days 00:01:00.040000
0 days 01:58:40.728000,19.2,57.0,1019.9,False,32.3,217,3.8,15,2024,0 days 00:00:59.954000
0 days 01:59:40.744000,19.2,58.0,1019.9,False,32.3,206,4.6,15,2024,0 days 00:01:00.016000
0 days 02:00:40.732000,19.2,59.0,1019.9,False,32.1,209,4.6,15,2024,0 days 00:00:59.988000
0 days 02:01:40.741000,19.3,56.0,1019.9,False,32.3,205,4.5,15,2024,0 days 00:01:00.009000
0 days 02:02:40.746000,19.3,55.0,1020.0,False,32.3,210,5.2,15,2024,0 days 00:01:00.005000
0 days 02:03:40.782000,19.3,56.0,1019.9,False,32.3,224,4.9,15,2024,0 days 00:01:00.036000
0 days 02:04:40.760000,19.3,57.0,1020.0,False,32.4,210,5.1,15,2024,0 days 00:00:59.978000
0 days 02:05:40.764000,19.3,56.0,1020.0,False,32.4,208,4.6,15,2024,0 days 00:01:00.004000
0 days 02:06:40.781000,19.3,57.0,1019.9,False,32.1,215,4.7,15,2024,0 days 00:01:00.017000
0 days 02:07:40.793000,19.3,58.0,1019.9,False,31.9,224,4.4,15,2024,0 days 00:01:00.012000
0 days 02:08:40.816000,19.4,57.0,1019.9,False,31.9,228,5.8,15,2024,0 days 00:01:00.023000
0 days 02:09:40.821000,19.4,59.0,1020.0,False,32.1,215,4.4,15,2024,0 days 00:01:00.005000
0 days 02:10:40.816000,19.4,57.0,1019.9,False,32.1,210,4.2,15,2024,0 days 00:00:59.995000
0 days 02:11:40.854000,19.4,57.0,1019.9,False,32.1,219,4.2,15,2024,0 days 00:01:00.038000
0 days 02:12:40.831000,19.4,58.0,1020.1,False,32.1,224,5.3,15,2024,0 days 00:00:59.977000
0 days 02:13:40.839000,19.5,57.0,1019.8,False,32.1,219,5.2,15,2024,0 days 00:01:00.008000
0 days 02:14:40.831000,19.5,56.0,1019.9,False,32.3,213,4.7,15,2024,0 days 00:00:59.992000
0 days 02:15:40.833000,19.5,58.0,1019.9,False,32.2,220,5.1,15,2024,0 days 00:01:00.002000
0 days 02:16:40.839000,19.6,58.0,1020.0,False,32.0,223,5.3,15,2024,0 days 00:01:00.006000
0 days 02:17:40.849000,19.7,57.0,1020.0,False,32.3,229,4.8,15,2024,0 days 00:01:00.010000
0 days 02:18:40.822000,19.6,56.0,1020.1,False,32.1,227,5.2,15,2024,0 days 00:00:59.973000
0 days 02:19:40.843000,19.6,55.0,1020.0,False,31.8,208,3.9,15,2024,0 days 00:01:00.021000
0 days 02:20:40.860000,19.5,56.0,1020.0,False,31.7,199,4.2,15,2024,0 days 00:01:00.017000
0 days 02:21:40.882000,19.4,56.0,1020.0,False,31.7,218,4.0,15,2024,0 days 00:01:00.022000
0 days 02:22:40.904000,19.3,57.0,1019.9,False,31.8,212,4.1,15,2024,0 days 00:01:00.022000
0 days 02:23:40.948000,19.3,55.0,1020.1,False,31.8,213,4.7,15,2024,0 days 00:01:00.044000
0 days 02:24:40.919000,19.3,57.0,1019.9,False,31.8,203,4.3,15,2024,0 days 00:00:59.971000
0 days 02:25:40.925000,19.3,57.0,1019.9,False,31.8,203,4.3,15,2024,0 days 00:01:00.006000
0 days 02:26:40.912000,19.3,57.0,1019.9,False,31.8,203,4.3,15,2024,0 days 00:00:59.987000
0 days 02:27:40.936000,19.3,57.0,1019.9,False,31.8,203,4.3,15,2024,0 days 00:01:00.024000
0 days 02:28:40.944000,19.3,57.0,1019.9,False,31.8,203,4.3,15,2024,0 days 00:01:00.008000
0 days 02:29:40.939000,19.3,57.0,1019.9,False,31.8,203,4.3,15,2024,0 days 00:00:59.995000
0 days 02:30:40.913000,19.3,57.0,1019.9,False,31.8,203,4.3,15,2024,0 days 00:00:59.974000
0 days 02:31:40.918000,19.5,57.0,1020.0,False,30.8,233,4.5,15,2024,0 days 00:01:00.005000
0 days 02:32:40.913000,19.3,58.0,1020.0,False,30.7,220,5.9,15,2024,0 days 00:00:59.995000
0 days 00:00:26.141000,33.2,38.0,993.8,False,52.1,318,0.7,16,2024,-1 days +21:27:45.228000
0 days 00:01:26.139000,33.2,37.0,993.9,False,52.1,207,1.0,16,2024,0 days 00:00:59.998000
0 days 00:02:26.141000,33.2,37.0,993.9,False,52.8,230,1.3,16,2024,0 days 00:01:00.002000
0 days 00:03:26.146000,33.2,36.0,993.8,False,52.8,200,0.7,16,2024,0 days 00:01:00.005000
0 days 00:04:26.151000,33.3,36.0,993.8,False,52.8,182,0.8,16,2024,0 days 00:01:00.005000
0 days 00:05:26.168000,33.3,36.0,993.8,False,53.0,318,0.8,16,2024,0 days 00:01:00.017000
0 days 00:06:26.187000,33.3,35.0,993.9,False,53.0,349,1.5,16,2024,0 days 00:01:00.019000
0 days 00:07:26.203000,33.4,35.0,993.8,False,52.7,0,1.7,16,2024,0 days 00:01:00.016000
0 days 00:08:26.205000,33.3,35.0,993.8,False,53.0,230,0.4,16,2024,0 days 00:01:00.002000
0 days 00:09:26.214000,33.3,34.0,993.8,False,53.3,229,1.6,16,2024,0 days 00:01:00.009000
0 days 00:10:26.225000,33.4,34.0,993.8,False,53.2,177,1.6,16,2024,0 days 00:01:00.011000
0 days 00:11:26.228000,33.3,34.0,993.7,False,53.2,198,1.6,16,2024,0 days 00:01:00.003000
0 days 00:12:26.230000,33.3,34.0,993.8,False,53.4,177,3.2,16,2024,0 days 00:01:00.002000
0 days 00:13:26.237000,33.4,34.0,993.8,False,53.4,233,0.7,16,2024,0 days 00:01:00.007000
0 days 00:14:26.223000,33.4,34.0,993.9,False,53.2,40,0.8,16,2024,0 days 00:00:59.986000
0 days 00:15:26.221000,33.4,33.0,993.8,False,53.5,225,0.7,16,2024,0 days 00:00:59.998000
0 days 00:16:26.234000,33.3,34.0,993.8,False,53.4,220,1.1,16,2024,0 days 00:01:00.013000
0 days 00:17:26.255000,33.2,35.0,993.8,False,53.4,214,1.5,16,2024,0 days 00:01:00.021000
0 days 00:18:26.243000,33.1,34.0,993.8,False,54.2,195,2.7,16,2024,0 days 00:00:59.988000
0 days 00:19:26.249000,33.3,33.0,993.7,False,54.2,202,2.5,16,2024,0 days 00:01:00.006000
0 days 00:20:26.246000,33.6,33.0,993.7,False,54.0,232,1.3,16,2024,0 days 00:00:59.997000
0 days 00:21:26.248000,33.7,33.0,993.6,False,53.3,226,1.4,16,2024,0 days 00:01:00.002000
0 days 00:22:26.251000,33.5,32.0,993.7,False,53.0,200,1.6,16,2024,0 days 00:01:00.003000
0 days 00:23:26.258000,33.5,33.0,993.7,False,52.0,196,0.9,16,2024,0 days 00:01:00.007000
0 days 00:24:26.270000,33.5,33.0,993.6,False,51.8,222,0.9,16,2024,0 days 00:01:00.012000
0 days 00:25:26.295000,33.7,32.0,993.6,False,52.2,163,1.6,16,2024,0 days 00:01:00.025000
0 days 00:26:26.289000,33.6,32.0,993.7,False,52.8,195,1.4,16,2024,0 days 00:00:59.994000
0 days 00:27:26.299000,33.5,32.0,993.5,False,52.7,195,0.8,16,2024,0 days 00:01:00.010000
0 days 00:28:26.307000,33.5,32.0,993.4,False,53.0,181,0.7,16,2024,0 days 00:01:00.008000
0 days 00:29:26.335000,33.6,31.0,993.4,False,53.5,243,0.9,16,2024,0 days 00:01:00.028000
0 days 00:30:26.329000,33.8,31.0,993.5,False,53.5,350,1.2,16,2024,0 days 00:00:59.994000
0 days 00:31:26.352000,33.7,31.0,993.5,False,53.5,312,1.6,16,2024,0 days 00:01:00.023000
0 days 00:32:26.369000,33.6,31.0,993.5,False,53.8,324,0.7,16,2024,0 days 00:01:00.017000
0 days 00:33:26.362000,33.6,31.0,993.4,False,53.8,156,1.4,16,2024,0 days 00:00:59.993000
0 days 00:34:26.360000,33.7,32.0,993.4,False,53.7,119,1.7,16,2024,0 days 00:00:59.998000
0 days 00:35:26.354000,33.6,32.0,993.4,False,53.7,121,1.4,16,2024,0 days 00:00:59.994000
0 days 00:36:26.361000,33.8,33.0,993.5,False,53.6,198,1.3,16,2024,0 days 00:01:00.007000
0 days 00:37:26.365000,33.9,33.0,993.5,False,52.9,239,1.7,16,2024,0 days 00:01:00.004000
0 days 00:38:26.374000,33.8,34.0,993.4,False,52.8,215,1.7,16,2024,0 days 00:01:00.009000
0 days 00:39:26.372000,33.7,33.0,993.4,False,52.9,185,2.0,16,2024,0 days 00:00:59.998000
0 days 00:40:26.375000,33.6,34.0,993.5,False,53.8,206,2.3,16,2024,0 days 00:01:00.003000
0 days 00:41:26.365000,33.9,32.0,993.4,False,54.0,202,1.3,16,2024,0 days 00:00:59.990000
0 days 00:42:26.369000,33.9,33.0,993.5,False,53.8,0,0.9,16,2024,0 days 00:01:00.004000
0 days 00:43:26.375000,33.9,33.0,993.5,False,53.3,214,0.6,16,2024,0 days 00:01:00.006000
0 days 00:44:26.364000,34.0,33.0,993.4,False,53.8,220,1.9,16,2024,0 days 00:00:59.989000
0 days 00:45:26.378000,34.1,33.0,993.4,False,53.9,240,1.1,16,2024,0 days 00:01:00.014000
0 days 00:46:26.377000,34.0,32.0,993.3,False,54.1,265,1.1,16,2024,0 days 00:00:59.999000
0 days 00:47:26.371000,33.9,32.0,993.3,False,53.9,352,0.6,16,2024,0 days 00:00:59.994000
0 days 00:48:26.382000,33.7,32.0,993.3,False,53.7,270,0.8,16,2024,0 days 00:01:00.011000
0 days 00:49:26.378000,33.7,33.0,993.2,False,53.7,205,1.5,16,2024,0 days 00:00:59.996000
0 days 00:50:26.385000,33.8,33.0,993.2,False,54.4,196,2.4,16,2024,0 days 00:01:00.007000
0 days 00:51:26.384000,33.7,33.0,993.2,False,54.4,201,2.4,16,2024,0 days 00:00:59.999000
0 days 00:52:26.377000,33.8,33.0,993.2,False,54.6,198,2.1,16,2024,0 days 00:00:59.993000
0 days 00:53:26.386000,33.8,33.0,993.2,False,53.5,190,2.0,16,2024,0 days 00:01:00.009000
0 days 00:54:26.375000,33.8,33.0,993.2,False,52.4,192,2.8,16,2024,0 days 00:00:59.989000
0 days 00:55:26.380000,33.8,33.0,993.3,False,51.7,194,2.2,16,2024,0 days 00:01:00.005000
0 days 00:56:26.384000,33.8,32.0,993.2,False,51.3,191,1.9,16,2024,0 days 00:01:00.004000
0 days 00:57:26.393000,33.9,31.0,993.2,False,50.5,218,1.4,16,2024,0 days 00:01:00.009000
0 days 00:58:26.388000,33.8,30.0,993.2,False,50.4,183,0.7,16,2024,0 days 00:00:59.995000
0 days 00:59:26.375000,33.7,30.0,993.3,False,50.6,185,2.3,16,2024,0 days 00:00:59.987000
0 days 01:00:26.383000,33.7,31.0,993.2,False,50.6,201,1.9,16,2024,0 days 00:01:00.008000
0 days 01:01:26.378000,33.7,30.0,993.2,False,50.7,192,2.3,16,2024,0 days 00:00:59.995000
0 days 01:02:26.388000,33.7,31.0,993.2,False,50.6,194,1.8,16,2024,0 days 00:01:00.010000
0 days 01:03:26.395000,33.5,31.0,993.1,False,50.2,192,2.0,16,2024,0 days 00:01:00.007000
0 days 01:04:26.396000,33.5,32.0,993.1,False,49.6,170,2.1,16,2024,0 days 00:01:00.001000
0 days 01:05:26.429000,33.4,32.0,993.1,False,49.5,0,0.6,16,2024,0 days 00:01:00.033000
0 days 01:06:26.407000,33.3,32.0,993.1,False,49.5,200,1.0,16,2024,0 days 00:00:59.978000
0 days 01:07:26.408000,33.3,31.0,993.1,False,49.0,239,1.7,16,2024,0 days 00:01:00.001000
0 days 01:08:26.411000,33.3,31.0,993.1,False,48.7,219,1.2,16,2024,0 days 00:01:00.003000
0 days 01:09:26.416000,33.3,31.0,993.0,False,48.6,196,1.8,16,2024,0 days 00:01:00.005000
0 days 01:10:26.425000,33.2,31.0,993.1,False,48.4,197,1.5,16,2024,0 days 00:01:00.009000
0 days 01:11:26.432000,33.2,31.0,993.2,False,47.7,232,1.6,16,2024,0 days 00:01:00.007000
0 days 01:12:26.439000,33.1,32.0,993.1,False,47.6,183,1.0,16,2024,0 days 00:01:00.007000
